trans_date_trans_time,cc_num,merchant,category,amt,city
2020-11-04 01:31:38,370612217861404,"fraud_Goldner, Kovacek and Abbott",grocery_pos,354.52,Bristol
2020-11-04 01:56:18,2229378226512508,fraud_Rodriguez Group,gas_transport,8.74,Cazenovia
2020-11-04 02:36:00,370612217861404,fraud_Jacobi and Sons,shopping_pos,747.84,Bristol
2020-11-04 15:39:16,2229378226512508,fraud_Osinski Inc,personal_care,22.66,Cazenovia
2020-11-04 16:26:02,370612217861404,"fraud_Hyatt, Russel and Gleichner",health_fitness,18.44,Bristol
2020-11-04 22:16:20,2229378226512508,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,816.2,Cazenovia
2020-11-04 22:28:12,370612217861404,"fraud_Roberts, Ryan and Smith",personal_care,18.67,Bristol
2020-11-04 22:58:54,2229378226512508,fraud_Lemke-Gutmann,shopping_net,1042.48,Cazenovia
2020-11-04 23:26:24,2229378226512508,fraud_Kozey-Boehm,shopping_net,1090.29,Cazenovia
2020-11-04 23:29:53,370612217861404,fraud_Schimmel-Olson,kids_pets,19.57,Bristol
2020-11-04 23:36:09,2229378226512508,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,949.68,Cazenovia
2020-11-04 23:38:46,2229378226512508,fraud_O'Hara-Wilderman,food_dining,100.46,Cazenovia
2020-11-04 23:38:51,371985236239474,fraud_Spencer-Runolfsson,misc_pos,50.37,Oriskany Falls
2020-11-05 00:19:37,370612217861404,fraud_Kuhic Inc,grocery_pos,329.17,Bristol
2020-11-05 00:57:25,38859492057661,fraud_McDermott-Weimann,grocery_pos,276.62,Malad City
2020-11-05 01:21:38,370612217861404,fraud_McDermott-Rice,misc_pos,10.41,Bristol
2020-11-05 01:38:59,370612217861404,fraud_Huel Ltd,misc_net,890.93,Bristol
2020-11-05 01:46:06,370612217861404,"fraud_Rodriguez, Yost and Jenkins",misc_net,813.05,Bristol
2020-11-05 03:07:06,2229378226512508,"fraud_Towne, Walker and Borer",grocery_net,10.21,Cazenovia
2020-11-05 03:30:34,370612217861404,fraud_Auer-West,shopping_net,962.8,Bristol
2020-11-05 04:33:01,2229378226512508,fraud_Harber Inc,gas_transport,10.58,Cazenovia
2020-11-05 05:26:11,2229378226512508,fraud_Hackett-Lueilwitz,grocery_pos,316.34,Cazenovia
2020-11-05 11:49:41,38859492057661,fraud_Emard Inc,gas_transport,9.38,Malad City
2020-11-05 20:02:19,370612217861404,fraud_Crooks and Sons,personal_care,20.83,Bristol
2020-11-05 22:02:01,2229378226512508,fraud_Bruen-Yost,misc_pos,7.39,Cazenovia
2020-11-05 22:06:00,30491348102802,fraud_Nader-Heller,misc_net,807.62,Dresden
2020-11-05 22:09:09,370612217861404,fraud_Bahringer-Streich,food_dining,137.61,Bristol
2020-11-05 22:21:55,30491348102802,fraud_Mohr-Bayer,shopping_net,823.34,Dresden
2020-11-05 22:25:33,38859492057661,fraud_Kuphal-Bartoletti,misc_net,718.19,Malad City
2020-11-05 23:10:32,370612217861404,fraud_Botsford and Sons,home,322.25,Bristol
2020-11-05 23:42:51,2229378226512508,"fraud_Moore, Dibbert and Koepp",misc_net,833.6,Cazenovia
2020-11-05 23:55:12,30491348102802,fraud_Terry-Huel,shopping_net,988.75,Dresden
2020-11-06 00:40:37,30491348102802,fraud_Kunze Inc,grocery_pos,314.07,Dresden
2020-11-06 01:28:17,38859492057661,"fraud_Streich, Hansen and Veum",gas_transport,6.87,Malad City
2020-11-06 03:19:26,38859492057661,fraud_Kunze Inc,grocery_pos,319.86,Malad City
2020-11-06 03:39:11,38859492057661,"fraud_Schultz, Simonis and Little",grocery_pos,308.77,Malad City
2020-11-06 19:09:40,38859492057661,fraud_Price Inc,shopping_net,1039.05,Malad City
2020-11-06 22:17:51,38859492057661,"fraud_Towne, Greenholt and Koepp",shopping_net,1009.4,Malad City
2020-11-06 22:29:06,30491348102802,fraud_Jewess LLC,shopping_pos,805.77,Dresden
2020-11-06 23:42:18,30491348102802,fraud_Rempel Inc,shopping_net,1135.07,Dresden
2020-11-07 03:06:20,630469040731,fraud_Conroy-Cruickshank,gas_transport,21.96,Cascade Locks
2020-11-07 18:01:06,630469040731,fraud_Watsica LLC,personal_care,52.12,Cascade Locks
2020-11-07 19:17:36,630469040731,fraud_Marvin-Lind,personal_care,47.57,Cascade Locks
2020-11-07 22:01:26,630469040731,fraud_Emmerich-Rau,personal_care,51.43,Cascade Locks
2020-11-07 23:19:33,630469040731,fraud_Volkman-Predovic,shopping_net,1098.94,Cascade Locks
2020-11-08 00:52:46,2475085306462014,"fraud_Schultz, Simonis and Little",grocery_pos,295.76,Lamberton
2020-11-08 01:03:01,630469040731,fraud_Kutch and Sons,grocery_pos,326.03,Cascade Locks
2020-11-08 01:04:05,2475085306462014,fraud_Cartwright-Harris,grocery_pos,289.3,Lamberton
2020-11-08 01:34:08,630469040731,fraud_McDermott-Weimann,grocery_pos,307.01,Cascade Locks
2020-11-08 03:35:48,2475085306462014,fraud_Bailey-Morar,grocery_pos,298.36,Lamberton
2020-11-08 18:19:03,2475085306462014,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1015.01,Lamberton
2020-11-08 18:22:08,2475085306462014,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,855.0,Lamberton
2020-11-08 22:05:37,4169388510116,"fraud_Schmeler, Bashirian and Price",shopping_net,1104.78,Port Gibson
2020-11-08 22:24:48,2475085306462014,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1027.83,Lamberton
2020-11-08 22:26:57,630469040731,fraud_Satterfield-Lowe,travel,7.15,Cascade Locks
2020-11-08 23:27:03,2475085306462014,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,785.82,Lamberton
2020-11-08 23:42:16,2475085306462014,fraud_Rempel Inc,shopping_net,965.58,Lamberton
2020-11-09 00:05:51,4169388510116,fraud_Bins-Rice,gas_transport,19.83,Port Gibson
2020-11-09 06:01:53,4169388510116,fraud_O'Keefe-Hudson,grocery_pos,307.37,Port Gibson
2020-11-09 16:58:46,2475085306462014,"fraud_Schumm, Bauch and Ondricka",grocery_pos,299.68,Lamberton
2020-11-09 23:18:09,2475085306462014,fraud_Rau and Sons,grocery_pos,317.61,Lamberton
2020-11-09 23:36:16,4169388510116,fraud_Schmitt Ltd,misc_net,762.14,Port Gibson
2020-11-09 23:39:37,3560336828629935,fraud_Hickle Group,shopping_pos,924.24,Clutier
2020-11-09 23:58:53,2475085306462014,"fraud_Zboncak, Rowe and Murazik",shopping_net,986.97,Lamberton
2020-11-10 00:59:09,4103158249977,fraud_Ledner-Pfannerstill,gas_transport,6.12,Lorenzo
2020-11-10 01:29:28,3560336828629935,fraud_Brekke and Sons,gas_transport,20.75,Clutier
2020-11-10 03:28:32,4103158249977,fraud_Friesen-D'Amore,gas_transport,7.95,Lorenzo
2020-11-10 22:03:26,4103158249977,"fraud_Mosciski, Gislason and Mertz",grocery_pos,284.07,Lorenzo
2020-11-10 22:04:09,3560336828629935,fraud_Boyer PLC,shopping_net,1013.2,Clutier
2020-11-10 22:04:39,3560336828629935,fraud_Wolf Inc,grocery_pos,306.22,Clutier
2020-11-10 22:37:46,4103158249977,fraud_Medhurst PLC,shopping_net,937.47,Lorenzo
2020-11-10 22:53:07,4103158249977,fraud_Padberg-Welch,grocery_pos,304.44,Lorenzo
2020-11-10 22:55:30,4103158249977,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1160.11,Lorenzo
2020-11-10 23:13:51,4103158249977,fraud_Kihn Inc,shopping_pos,704.86,Lorenzo
2020-11-10 23:20:32,4103158249977,fraud_Rempel Inc,shopping_net,1084.29,Lorenzo
2020-11-10 23:43:28,3560336828629935,"fraud_Roberts, Ryan and Smith",personal_care,47.43,Clutier
2020-11-10 23:56:02,4103158249977,fraud_Little-Gleichner,travel,8.81,Lorenzo
2020-11-11 22:31:53,4103158249977,"fraud_Kerluke, Kertzmann and Wiza",misc_net,741.13,Lorenzo
2020-11-11 22:42:47,4103158249977,"fraud_Weimann, Kuhic and Beahan",shopping_pos,727.83,Lorenzo
2020-11-11 23:23:51,4103158249977,"fraud_Bernier, Volkman and Hoeger",misc_net,701.95,Lorenzo
2020-11-12 03:12:05,3535808924394848,"fraud_Lockman, West and Runte",grocery_pos,316.91,Tower Hill
2020-11-12 03:15:44,30242921189660,fraud_Kuvalis Ltd,gas_transport,23.69,Afton
2020-11-12 12:34:03,30242921189660,fraud_Kuhic LLC,shopping_net,905.67,Afton
2020-11-12 22:27:23,30242921189660,"fraud_Bernier, Volkman and Hoeger",misc_net,684.72,Afton
2020-11-12 22:39:40,30242921189660,fraud_Brown-Greenholt,entertainment,507.07,Afton
2020-11-12 23:36:19,3535808924394848,fraud_Friesen-Ortiz,personal_care,21.31,Tower Hill
2020-11-12 23:42:59,3535808924394848,fraud_Boyer PLC,shopping_net,1113.48,Tower Hill
2020-11-12 23:48:17,30242921189660,"fraud_Bernier, Volkman and Hoeger",misc_net,665.71,Afton
2020-11-13 00:48:05,3535808924394848,fraud_Bins-Rice,gas_transport,11.02,Tower Hill
2020-11-13 00:48:07,30242921189660,fraud_Kuhic Inc,grocery_pos,338.05,Afton
2020-11-13 01:50:15,3535808924394848,"fraud_Osinski, Ledner and Leuschke",grocery_pos,333.73,Tower Hill
2020-11-13 02:05:12,30487648872433,fraud_Luettgen PLC,gas_transport,20.25,Central
2020-11-13 02:48:17,30487648872433,fraud_Wolf Inc,grocery_pos,333.84,Central
2020-11-13 08:31:27,3535808924394848,fraud_Kuhic Inc,grocery_pos,298.86,Tower Hill
2020-11-13 22:14:44,3535808924394848,fraud_Fisher Inc,shopping_net,1096.43,Tower Hill
2020-11-13 22:16:05,30487648872433,"fraud_Streich, Dietrich and Barton",shopping_net,1070.36,Central
2020-11-13 22:27:41,30487648872433,fraud_Bashirian Group,shopping_net,1004.6,Central
2020-11-13 22:29:14,30487648872433,fraud_Howe Ltd,misc_pos,52.18,Central
2020-11-13 23:05:40,30242921189660,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,835.04,Afton
2020-11-13 23:06:51,30487648872433,fraud_Kris-Weimann,misc_net,876.63,Central
2020-11-13 23:21:37,3535808924394848,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1033.84,Tower Hill
2020-11-14 01:44:32,30487648872433,fraud_McDermott-Weimann,grocery_pos,382.18,Central
2020-11-14 03:45:11,30487648872433,fraud_Cartwright-Harris,grocery_pos,312.27,Central
2020-11-14 05:34:30,30487648872433,fraud_Rowe-Vandervort,grocery_net,12.55,Central
2020-11-14 22:00:18,30487648872433,fraud_Kuhic Inc,grocery_pos,280.0,Central
2020-11-14 22:07:32,30487648872433,fraud_Murray-Smitham,grocery_pos,349.38,Central
2020-11-14 23:15:26,30487648872433,fraud_Fritsch LLC,travel,7.05,Central
2020-11-15 00:29:49,378006354724784,fraud_Lockman Ltd,grocery_pos,311.92,Etlan
2020-11-15 02:46:26,378006354724784,fraud_Smitham-Schiller,grocery_net,7.99,Etlan
2020-11-15 21:00:42,378006354724784,"fraud_Huel, Hammes and Witting",grocery_pos,294.02,Etlan
2020-11-15 23:04:12,378006354724784,fraud_Schuppe-Schuppe,food_dining,117.23,Etlan
2020-11-15 23:35:32,378006354724784,"fraud_Quitzon, Green and Bashirian",shopping_pos,640.43,Etlan
2020-11-15 23:38:43,378006354724784,fraud_Schmidt and Sons,shopping_net,916.14,Etlan
2020-11-16 00:15:30,378006354724784,fraud_Spinka Inc,grocery_net,12.05,Etlan
2020-11-16 02:00:14,378006354724784,fraud_Stracke-Lemke,grocery_pos,304.53,Etlan
2020-11-16 02:00:17,378006354724784,"fraud_Lockman, West and Runte",grocery_pos,251.97,Etlan
2020-11-16 03:39:42,378006354724784,fraud_Kutch and Sons,grocery_pos,335.84,Etlan
2020-11-16 05:01:14,378006354724784,fraud_Heidenreich PLC,grocery_pos,269.38,Etlan
2020-11-16 22:33:57,378006354724784,fraud_Barrows PLC,shopping_pos,725.03,Etlan
2020-11-18 03:53:51,4066595222529,fraud_Kutch and Sons,grocery_pos,296.26,River
2020-11-18 03:59:03,4710792708725663,fraud_Huels-Nolan,gas_transport,12.62,Churubusco
2020-11-18 20:41:20,4710792708725663,"fraud_Kihn, Abernathy and Douglas",shopping_net,958.91,Churubusco
2020-11-18 22:06:07,4710792708725663,fraud_Heathcote LLC,shopping_net,945.16,Churubusco
2020-11-18 22:15:19,4710792708725663,fraud_Jast Ltd,shopping_net,998.39,Churubusco
2020-11-18 22:53:34,4066595222529,fraud_Flatley-Durgan,misc_net,986.16,River
2020-11-18 23:27:19,4066595222529,"fraud_Streich, Dietrich and Barton",shopping_net,1108.71,River
2020-11-18 23:34:01,4066595222529,fraud_Schumm PLC,shopping_net,1187.73,River
2020-11-18 23:37:56,4066595222529,fraud_Mohr-Bayer,shopping_net,902.81,River
2020-11-19 01:10:32,4710792708725663,fraud_O'Keefe-Hudson,grocery_pos,309.39,Churubusco
2020-11-19 01:58:49,4710792708725663,"fraud_Huel, Hammes and Witting",grocery_pos,303.35,Churubusco
2020-11-19 02:13:20,6538441737335434,fraud_Goodwin-Nitzsche,grocery_pos,317.59,Clarks Mills
2020-11-19 02:14:23,4066595222529,"fraud_Huel, Hammes and Witting",grocery_pos,362.93,River
2020-11-19 03:19:08,4710792708725663,fraud_Prohaska-Murray,gas_transport,7.84,Churubusco
2020-11-19 05:24:13,4710792708725663,fraud_Huels-Hahn,gas_transport,9.36,Churubusco
2020-11-19 05:46:09,6538441737335434,fraud_Parisian and Sons,gas_transport,7.86,Clarks Mills
2020-11-19 21:29:11,6538441737335434,"fraud_Greenfelder, Bartoletti and Davis",misc_net,826.89,Clarks Mills
2020-11-19 22:00:06,4710792708725663,"fraud_Roob, Conn and Tremblay",shopping_pos,743.45,Churubusco
2020-11-19 22:48:43,6538441737335434,fraud_Stamm-Witting,shopping_net,1004.95,Clarks Mills
2020-11-19 22:52:00,6538441737335434,fraud_Bode-Schuster,kids_pets,19.89,Clarks Mills
2020-11-19 23:16:34,4066595222529,"fraud_Ritchie, Oberbrunner and Cremin",travel,9.03,River
2020-11-19 23:23:32,6538441737335434,fraud_Boyer-Reichert,shopping_net,821.89,Clarks Mills
2020-11-19 23:31:04,6538441737335434,fraud_Miller-Harris,misc_net,875.38,Clarks Mills
2020-11-19 23:51:22,6538441737335434,fraud_Flatley-Durgan,misc_net,747.9,Clarks Mills
2020-11-20 00:19:57,6538441737335434,fraud_Rau and Sons,grocery_pos,283.65,Clarks Mills
2020-11-20 01:12:08,30235268718158,"fraud_Rohan, White and Aufderhar",misc_net,833.78,West Harrison
2020-11-20 02:21:13,6538441737335434,fraud_Bradtke PLC,grocery_pos,305.25,Clarks Mills
2020-11-20 02:24:12,3582402971899057,fraud_Brekke and Sons,gas_transport,15.49,Spirit Lake
2020-11-20 02:48:05,30235268718158,fraud_Hackett-Lueilwitz,grocery_pos,317.57,West Harrison
2020-11-20 03:46:50,3582402971899057,"fraud_Stroman, Hudson and Erdman",gas_transport,5.53,Spirit Lake
2020-11-20 03:54:45,6538441737335434,fraud_Mraz-Herzog,gas_transport,11.34,Clarks Mills
2020-11-20 03:57:59,30235268718158,fraud_Bradtke PLC,grocery_pos,290.52,West Harrison
2020-11-20 10:51:38,3582402971899057,fraud_Cummings LLC,gas_transport,8.77,Spirit Lake
2020-11-20 19:49:14,3582402971899057,"fraud_Bernier, Volkman and Hoeger",misc_net,1022.36,Spirit Lake
2020-11-20 20:47:57,6538441737335434,"fraud_O'Reilly, Mohr and Purdy",home,235.42,Clarks Mills
2020-11-20 22:04:45,30235268718158,fraud_Auer-West,shopping_net,1122.28,West Harrison
2020-11-20 22:08:58,6538441737335434,"fraud_Kihn, Abernathy and Douglas",shopping_net,1147.88,Clarks Mills
2020-11-20 22:10:59,6538441737335434,"fraud_Altenwerth, Cartwright and Koss",shopping_net,919.1,Clarks Mills
2020-11-20 22:15:08,6538441737335434,fraud_Volkman Ltd,misc_net,666.71,Clarks Mills
2020-11-20 22:18:38,3582402971899057,fraud_Barrows PLC,shopping_pos,964.94,Spirit Lake
2020-11-20 22:18:46,3582402971899057,fraud_Medhurst PLC,shopping_net,994.02,Spirit Lake
2020-11-20 22:28:13,6538441737335434,fraud_Bednar Group,misc_net,734.29,Clarks Mills
2020-11-20 22:42:17,3582402971899057,fraud_Pouros-Haag,shopping_pos,863.1,Spirit Lake
2020-11-20 22:43:58,6538441737335434,fraud_Medhurst PLC,shopping_net,999.15,Clarks Mills
2020-11-20 23:11:48,6538441737335434,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1030.86,Clarks Mills
2020-11-21 03:17:38,30235268718158,fraud_Cartwright-Harris,grocery_pos,306.22,West Harrison
2020-11-21 11:01:08,3582402971899057,"fraud_Huel, Hammes and Witting",grocery_pos,298.21,Spirit Lake
2020-11-21 21:37:32,30235268718158,fraud_Howe PLC,entertainment,464.99,West Harrison
2020-11-21 22:55:47,30235268718158,fraud_Friesen Inc,shopping_pos,870.33,West Harrison
2020-11-21 23:03:52,30235268718158,fraud_Medhurst PLC,shopping_net,809.15,West Harrison
2020-11-21 23:21:08,30235268718158,"fraud_Swaniawski, Lowe and Robel",shopping_pos,641.44,West Harrison
2020-11-21 23:37:19,3582402971899057,fraud_Johnston-Casper,travel,10.0,Spirit Lake
2020-11-22 02:02:32,3500165543009955,fraud_Wuckert-Walter,grocery_net,11.59,Detroit
2020-11-22 21:15:28,3500165543009955,fraud_Heathcote LLC,shopping_net,952.03,Detroit
2020-11-22 22:06:29,3500165543009955,"fraud_Watsica, Haag and Considine",shopping_pos,971.98,Detroit
2020-11-23 01:25:55,3500165543009955,fraud_Cummerata-Jones,gas_transport,10.34,Detroit
2020-11-23 01:30:49,4972228199573984,fraud_Funk Group,grocery_net,14.95,Lane
2020-11-23 02:26:27,3500165543009955,"fraud_Huel, Hammes and Witting",grocery_pos,312.63,Detroit
2020-11-23 21:52:45,3500165543009955,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,913.17,Detroit
2020-11-23 22:05:47,4972228199573984,fraud_Klocko LLC,misc_net,836.49,Lane
2020-11-23 22:17:22,4972228199573984,fraud_Mohr-Bayer,shopping_net,1023.43,Lane
2020-11-23 23:06:10,3500165543009955,fraud_Cormier LLC,shopping_net,963.57,Detroit
2020-11-23 23:18:54,4972228199573984,fraud_Volkman-Predovic,shopping_net,988.52,Lane
2020-11-24 02:51:14,4972228199573984,"fraud_Schultz, Simonis and Little",grocery_pos,353.11,Lane
2020-11-24 22:16:54,4972228199573984,fraud_Kris-Weimann,misc_net,710.24,Lane
2020-11-24 23:11:45,4972228199573984,"fraud_Kihn, Abernathy and Douglas",shopping_net,1082.1,Lane
2020-11-24 23:56:07,4972228199573984,"fraud_Moen, Reinger and Murphy",grocery_pos,330.44,Lane
2020-11-25 00:14:15,30546453310167,fraud_Strosin-Cruickshank,grocery_pos,301.9,Belmont
2020-11-25 01:17:39,30546453310167,fraud_Bernhard Inc,gas_transport,7.58,Belmont
2020-11-25 01:37:22,30546453310167,fraud_Kiehn-Emmerich,grocery_pos,335.68,Belmont
2020-11-25 02:22:12,30546453310167,"fraud_Christiansen, Goyette and Schamberger",gas_transport,9.58,Belmont
2020-11-25 03:03:07,30546453310167,fraud_Parisian and Sons,gas_transport,10.25,Belmont
2020-11-25 03:26:11,4505383113689,fraud_Kunze Inc,grocery_pos,274.08,Harwood
2020-11-25 09:32:18,30546453310167,fraud_Cartwright-Harris,grocery_pos,263.69,Belmont
2020-11-25 16:05:03,180046165512893,fraud_Goyette Inc,shopping_net,1133.52,Stayton
2020-11-25 18:57:14,30546453310167,fraud_Berge-Hills,kids_pets,21.55,Belmont
2020-11-25 21:21:33,180046165512893,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,983.38,Stayton
2020-11-25 22:37:19,30546453310167,fraud_Schmidt and Sons,shopping_net,1132.88,Belmont
2020-11-25 22:54:50,180046165512893,fraud_Rau-Grant,kids_pets,17.15,Stayton
2020-11-25 23:00:53,180046165512893,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1070.99,Stayton
2020-11-25 23:21:38,30546453310167,fraud_Turner and Sons,shopping_pos,1033.33,Belmont
2020-11-25 23:22:09,4505383113689,"fraud_Jones, Sawayn and Romaguera",misc_net,722.27,Harwood
2020-11-25 23:29:42,4505383113689,fraud_Friesen Inc,shopping_pos,1032.63,Harwood
2020-11-25 23:31:51,30546453310167,"fraud_Goldner, Kovacek and Abbott",grocery_pos,331.69,Belmont
2020-11-26 00:22:35,180046165512893,fraud_Emmerich-Luettgen,grocery_net,6.97,Stayton
2020-11-26 00:35:38,5410056176712193,"fraud_Rowe, Batz and Goodwin",grocery_pos,270.75,New Franken
2020-11-26 01:05:06,180046165512893,fraud_Strosin-Cruickshank,grocery_pos,283.94,Stayton
2020-11-26 01:59:43,3587044315915002,"fraud_Harris, Gusikowski and Heaney",grocery_net,11.07,Grand Junction
2020-11-26 02:18:50,180046165512893,fraud_Pacocha-O'Reilly,grocery_pos,336.28,Stayton
2020-11-26 02:22:20,3587044315915002,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,9.12,Grand Junction
2020-11-26 02:34:44,5410056176712193,fraud_Rau and Sons,grocery_pos,267.74,New Franken
2020-11-26 02:46:05,4505383113689,fraud_O'Keefe-Hudson,grocery_pos,326.38,Harwood
2020-11-26 05:31:09,3587044315915002,fraud_Lockman Ltd,grocery_pos,296.64,Grand Junction
2020-11-26 11:40:33,5410056176712193,fraud_McGlynn-Heathcote,misc_net,682.62,New Franken
2020-11-26 13:03:12,180046165512893,fraud_Conroy Ltd,shopping_pos,907.83,Stayton
2020-11-26 13:58:37,180046165512893,fraud_Boyer PLC,shopping_net,907.77,Stayton
2020-11-26 16:04:13,3587044315915002,fraud_Hickle Group,shopping_pos,762.64,Grand Junction
2020-11-26 19:24:02,3587044315915002,"fraud_Lehner, Mosciski and King",misc_net,760.29,Grand Junction
2020-11-26 19:54:42,5410056176712193,fraud_Boyer PLC,shopping_net,1082.63,New Franken
2020-11-26 20:35:18,180046165512893,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,835.51,Stayton
2020-11-26 22:23:45,180046165512893,"fraud_Altenwerth, Cartwright and Koss",shopping_net,797.76,Stayton
2020-11-26 22:28:31,4505383113689,"fraud_Daugherty, Pouros and Beahan",shopping_pos,969.05,Harwood
2020-11-26 22:41:38,30546453310167,fraud_Macejkovic-Lesch,shopping_pos,1059.37,Belmont
2020-11-26 22:52:37,4505383113689,fraud_Volkman Ltd,misc_net,867.25,Harwood
2020-11-26 22:54:34,4505383113689,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,6.97,Harwood
2020-11-26 22:59:38,5410056176712193,fraud_Pouros-Haag,shopping_pos,868.43,New Franken
2020-11-26 23:07:51,5410056176712193,fraud_Zemlak Group,misc_net,754.95,New Franken
2020-11-26 23:11:00,5410056176712193,fraud_Hills-Witting,shopping_net,1000.91,New Franken
2020-11-26 23:12:27,180046165512893,fraud_Hills-Witting,shopping_net,914.77,Stayton
2020-11-26 23:24:11,3587044315915002,fraud_Bashirian Group,shopping_net,969.37,Grand Junction
2020-11-26 23:25:17,3587044315915002,fraud_McGlynn-Heathcote,misc_net,836.44,Grand Junction
2020-11-26 23:45:54,30546453310167,fraud_Durgan-Auer,misc_net,981.75,Belmont
2020-11-26 23:58:13,5410056176712193,fraud_Gleason-Macejkovic,shopping_net,959.99,New Franken
2020-11-27 00:28:00,3513506355699497,fraud_Padberg-Welch,grocery_pos,312.93,Ridgeland
2020-11-27 00:53:59,3513506355699497,fraud_Strosin-Cruickshank,grocery_pos,291.54,Ridgeland
2020-11-27 01:48:37,676275912597,fraud_Kunze Inc,grocery_pos,318.04,Elk Rapids
2020-11-27 02:31:38,676275912597,"fraud_Reilly, Heaney and Cole",gas_transport,11.88,Elk Rapids
2020-11-27 02:58:41,3587044315915002,fraud_Cassin-Harvey,grocery_net,10.13,Grand Junction
2020-11-27 03:24:13,5410056176712193,"fraud_Heller, Gutmann and Zieme",grocery_pos,284.31,New Franken
2020-11-27 03:45:05,3587044315915002,"fraud_Swift, Bradtke and Marquardt",grocery_net,11.91,Grand Junction
2020-11-27 08:17:45,3513506355699497,fraud_Hudson-Ratke,grocery_pos,273.77,Ridgeland
2020-11-27 09:41:41,3587044315915002,fraud_Schmitt Inc,gas_transport,9.5,Grand Junction
2020-11-27 16:07:24,3513506355699497,fraud_Friesen Inc,shopping_pos,956.44,Ridgeland
2020-11-27 18:46:40,676275912597,fraud_Fisher Inc,shopping_net,850.57,Elk Rapids
2020-11-27 22:26:44,3513506355699497,fraud_Schaefer Ltd,kids_pets,17.93,Ridgeland
2020-11-27 22:31:04,676275912597,fraud_Stamm-Witting,shopping_net,831.72,Elk Rapids
2020-11-27 22:37:25,3513506355699497,fraud_Boyer-Reichert,shopping_net,980.82,Ridgeland
2020-11-27 22:38:28,676275912597,"fraud_Lehner, Mosciski and King",misc_net,847.3,Elk Rapids
2020-11-27 22:38:31,676275912597,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,884.94,Elk Rapids
2020-11-27 22:48:26,3587044315915002,fraud_Pacocha-O'Reilly,grocery_pos,308.3,Grand Junction
2020-11-27 22:55:25,676275912597,fraud_Dooley Inc,shopping_pos,916.04,Elk Rapids
2020-11-27 23:25:00,3587044315915002,"fraud_Kerluke, Considine and Macejkovic",misc_net,949.55,Grand Junction
2020-11-27 23:34:59,676275912597,fraud_Gerlach Inc,shopping_net,957.9,Elk Rapids
2020-11-27 23:54:57,3513506355699497,fraud_Bashirian Group,shopping_net,1071.14,Ridgeland
2020-11-27 23:55:15,676275912597,fraud_Mante Group,misc_net,836.06,Elk Rapids
2020-11-27 23:56:02,3513506355699497,fraud_Hoppe-Parisian,kids_pets,17.95,Ridgeland
2020-11-28 00:20:29,3513506355699497,fraud_Rodriguez Group,gas_transport,10.64,Ridgeland
2020-11-28 01:15:32,3513506355699497,fraud_Conroy-Cruickshank,gas_transport,7.95,Ridgeland
2020-11-28 03:50:37,676275912597,fraud_Deckow-O'Conner,grocery_pos,317.21,Elk Rapids
2020-11-28 19:28:36,3513506355699497,fraud_Halvorson Group,misc_pos,9.43,Ridgeland
2020-11-28 22:03:25,676275912597,fraud_Goodwin-Nitzsche,grocery_pos,294.9,Elk Rapids
2020-11-28 22:42:01,676275912597,fraud_Lemke-Gutmann,shopping_net,993.65,Elk Rapids
2020-11-28 23:00:58,676275912597,"fraud_Moore, Dibbert and Koepp",misc_net,816.03,Elk Rapids
2020-11-28 23:18:30,676275912597,fraud_Kuphal-Predovic,misc_net,917.14,Elk Rapids
2020-12-01 00:09:07,377834944388609,fraud_Kiehn Inc,grocery_pos,304.81,Pea Ridge
2020-12-01 01:17:53,30266994494236,fraud_Gutmann-Upton,misc_pos,913.04,Ford
2020-12-01 01:42:47,30266994494236,fraud_Pacocha-O'Reilly,grocery_pos,341.52,Ford
2020-12-01 02:23:06,30266994494236,"fraud_Moen, Reinger and Murphy",grocery_pos,326.75,Ford
2020-12-01 03:31:44,377834944388609,fraud_Kilback LLC,grocery_pos,296.27,Pea Ridge
2020-12-01 03:56:16,30266994494236,fraud_Dooley-Thompson,misc_net,806.92,Ford
2020-12-01 04:08:15,377834944388609,fraud_Miller-Hauck,grocery_pos,313.62,Pea Ridge
2020-12-01 04:45:45,377834944388609,fraud_Kutch LLC,gas_transport,8.47,Pea Ridge
2020-12-01 20:36:16,377834944388609,"fraud_Streich, Dietrich and Barton",shopping_net,934.26,Pea Ridge
2020-12-01 22:17:33,377834944388609,fraud_Kuhic LLC,shopping_net,1061.02,Pea Ridge
2020-12-01 22:41:24,377834944388609,fraud_Upton PLC,entertainment,409.2,Pea Ridge
